id	label
RusselSq2_EQR_720p_0063	audio from video
RusselSq2_EQR_720p_0064	audio from video
RusselSq2_EQR_720p_0065	audio from video
RusselSq2_EQR_720p_0066	audio from video
RusselSq2_EQR_720p_0067	audio from video
RusselSq2_EQR_720p_0068	audio from video
RusselSq2_EQR_720p_0069	audio from video
RusselSq2_EQR_720p_0070	audio from video
RusselSq2_EQR_720p_0071	audio from video
RusselSq2_EQR_720p_0072	audio from video
RusselSq2_EQR_720p_0073	audio from video
RusselSq2_EQR_720p_0074	audio from video
RusselSq2_EQR_720p_0075	audio from video
RusselSq2_EQR_720p_0076	audio from video
RusselSq2_EQR_720p_0077	audio from video
RusselSq2_EQR_720p_0078	audio from video
RusselSq2_EQR_720p_0079	audio from video
RusselSq2_EQR_720p_0080	audio from video
RusselSq2_EQR_720p_0081	audio from video
RusselSq2_EQR_720p_0082	audio from video
RusselSq2_EQR_720p_0083	audio from video
RusselSq2_EQR_720p_0084	audio from video
RusselSq2_EQR_720p_0085	audio from video
RusselSq2_EQR_720p_0086	audio from video
RusselSq2_EQR_720p_0087	audio from video
RusselSq2_EQR_720p_0088	audio from video
RusselSq2_EQR_720p_0089	audio from video
RusselSq2_EQR_720p_0090	audio from video
RusselSq2_EQR_720p_0091	audio from video
RusselSq2_EQR_720p_0092	audio from video
RusselSq2_EQR_720p_0093	audio from video
RusselSq2_EQR_720p_0094	audio from video
RusselSq2_EQR_720p_0095	audio from video
RusselSq2_EQR_720p_0096	audio from video
RusselSq2_EQR_720p_0097	audio from video
RusselSq2_EQR_720p_0098	audio from video
RusselSq2_EQR_720p_0099	audio from video
RusselSq2_EQR_720p_0100	audio from video
RusselSq2_EQR_720p_0101	audio from video
RusselSq2_EQR_720p_0102	audio from video
RusselSq3_EQR_720p_0003	audio from video
RusselSq3_EQR_720p_0004	audio from video
RusselSq3_EQR_720p_0005	audio from video
RusselSq3_EQR_720p_0006	audio from video
RusselSq3_EQR_720p_0007	audio from video
RusselSq3_EQR_720p_0008	audio from video
RusselSq3_EQR_720p_0009	audio from video
RusselSq3_EQR_720p_0010	audio from video
RusselSq3_EQR_720p_0011	audio from video
RusselSq3_EQR_720p_0012	audio from video
RusselSq3_EQR_720p_0013	audio from video
RusselSq3_EQR_720p_0014	audio from video
RusselSq3_EQR_720p_0015	audio from video
RusselSq3_EQR_720p_0016	audio from video
RusselSq3_EQR_720p_0017	audio from video
RusselSq3_EQR_720p_0018	audio from video
RusselSq3_EQR_720p_0019	audio from video
RusselSq3_EQR_720p_0020	audio from video
RusselSq3_EQR_720p_0021	audio from video
RusselSq3_EQR_720p_0022	audio from video
RusselSq3_EQR_720p_0023	audio from video
RusselSq3_EQR_720p_0024	audio from video
RusselSq3_EQR_720p_0025	audio from video
RusselSq3_EQR_720p_0026	audio from video
RusselSq3_EQR_720p_0027	audio from video
RusselSq3_EQR_720p_0028	audio from video
RusselSq3_EQR_720p_0029	audio from video
RusselSq3_EQR_720p_0030	audio from video
RusselSq3_EQR_720p_0031	audio from video
RusselSq3_EQR_720p_0032	audio from video
RusselSq3_EQR_720p_0033	audio from video
RusselSq3_EQR_720p_0034	audio from video
RusselSq3_EQR_720p_0035	audio from video
RusselSq3_EQR_720p_0036	audio from video
RusselSq3_EQR_720p_0037	audio from video
RusselSq3_EQR_720p_0038	audio from video
RusselSq3_EQR_720p_0039	audio from video
RusselSq3_EQR_720p_0040	audio from video
RusselSq3_EQR_720p_0041	audio from video
StPaulsCross1_EQR_720p_0002	audio from video
StPaulsCross1_EQR_720p_0003	audio from video
StPaulsCross1_EQR_720p_0004	audio from video
StPaulsCross1_EQR_720p_0005	audio from video
StPaulsCross1_EQR_720p_0006	audio from video
StPaulsCross1_EQR_720p_0007	audio from video
StPaulsCross1_EQR_720p_0008	audio from video
StPaulsCross1_EQR_720p_0009	audio from video
StPaulsCross1_EQR_720p_0010	audio from video
StPaulsCross1_EQR_720p_0011	audio from video
StPaulsCross1_EQR_720p_0012	audio from video
StPaulsCross1_EQR_720p_0013	audio from video
StPaulsCross1_EQR_720p_0014	audio from video
StPaulsCross1_EQR_720p_0015	audio from video
StPaulsCross1_EQR_720p_0016	audio from video
StPaulsCross1_EQR_720p_0017	audio from video
StPaulsCross1_EQR_720p_0018	audio from video
StPaulsCross1_EQR_720p_0019	audio from video
StPaulsCross1_EQR_720p_0020	audio from video
StPaulsCross1_EQR_720p_0021	audio from video
StPaulsCross1_EQR_720p_0022	audio from video
StPaulsCross1_EQR_720p_0023	audio from video
StPaulsCross1_EQR_720p_0024	audio from video
StPaulsCross1_EQR_720p_0025	audio from video
StPaulsCross1_EQR_720p_0026	audio from video
StPaulsCross1_EQR_720p_0027	audio from video
StPaulsCross1_EQR_720p_0028	audio from video
StPaulsCross1_EQR_720p_0029	audio from video
StPaulsCross1_EQR_720p_0030	audio from video
StPaulsCross1_EQR_720p_0031	audio from video
StPaulsCross1_EQR_720p_0032	audio from video
StPaulsCross1_EQR_720p_0033	audio from video
StPaulsCross1_EQR_720p_0034	audio from video
StPaulsCross1_EQR_720p_0035	audio from video
StPaulsCross1_EQR_720p_0036	audio from video
StPaulsCross1_EQR_720p_0037	audio from video
StPaulsCross1_EQR_720p_0038	audio from video
StPaulsCross1_EQR_720p_0039	audio from video
StPaulsCross1_EQR_720p_0040	audio from video
StPaulsCross1_EQR_720p_0041	audio from video
StPaulsCross1_EQR_720p_0042	audio from video
StPaulsCross1_EQR_720p_0043	audio from video
StPaulsCross1_EQR_720p_0044	audio from video
StPaulsCross1_EQR_720p_0045	audio from video
StPaulsCross1_EQR_720p_0046	audio from video
StPaulsCross1_EQR_720p_0047	audio from video
StPaulsCross1_EQR_720p_0048	audio from video
StPaulsCross1_EQR_720p_0049	audio from video
StPaulsCross1_EQR_720p_0050	audio from video
StPaulsCross1_EQR_720p_0051	audio from video
StPaulsCross1_EQR_720p_0052	audio from video
StPaulsCross1_EQR_720p_0053	audio from video
StPaulsCross1_EQR_720p_0054	audio from video
StPaulsCross1_EQR_720p_0055	audio from video
StPaulsCross1_EQR_720p_0056	audio from video
StPaulsCross1_EQR_720p_0057	audio from video
StPaulsCross1_EQR_720p_0058	audio from video
StPaulsCross1_EQR_720p_0059	audio from video
StPaulsCross1_EQR_720p_0060	audio from video
StPaulsCross1_EQR_720p_0061	audio from video
StPaulsCross1_EQR_720p_0062	audio from video
StPaulsCross1_EQR_720p_0063	audio from video
StPaulsCross1_EQR_720p_0064	audio from video
StPaulsCross1_EQR_720p_0065	audio from video
StPaulsCross1_EQR_720p_0066	audio from video
StPaulsCross1_EQR_720p_0067	audio from video
StPaulsCross1_EQR_720p_0068	audio from video
StPaulsCross1_EQR_720p_0069	audio from video
StPaulsCross1_EQR_720p_0070	audio from video
StPaulsCross1_EQR_720p_0071	audio from video
StPaulsCross1_EQR_720p_0072	audio from video
StPaulsCross1_EQR_720p_0073	audio from video
StPaulsCross1_EQR_720p_0074	audio from video
StPaulsCross1_EQR_720p_0075	audio from video
StPaulsCross1_EQR_720p_0076	audio from video
StPaulsCross1_EQR_720p_0077	audio from video
StPaulsCross1_EQR_720p_0078	audio from video
StPaulsCross1_EQR_720p_0079	audio from video
StPaulsCross1_EQR_720p_0080	audio from video
StPaulsCross1_EQR_720p_0081	audio from video
StPaulsCross1_EQR_720p_0082	audio from video
StPaulsCross1_EQR_720p_0083	audio from video
StPaulsCross1_EQR_720p_0084	audio from video
StPaulsCross1_EQR_720p_0085	audio from video
StPaulsCross1_EQR_720p_0086	audio from video
StPaulsCross1_EQR_720p_0087	audio from video
StPaulsCross1_EQR_720p_0088	audio from video
StPaulsCross1_EQR_720p_0089	audio from video
StPaulsCross1_EQR_720p_0090	audio from video
StPaulsCross1_EQR_720p_0091	audio from video
StPaulsRow1_0097_0001	audio from video
StPaulsRow1_0097_0002	audio from video
StPaulsRow1_0097_0003	audio from video
StPaulsRow1_0097_0004	audio from video
StPaulsRow1_0097_0005	audio from video
StPaulsRow1_0097_0006	audio from video
StPaulsRow1_0097_0007	audio from video
StPaulsRow1_0097_0008	audio from video
StPaulsRow1_0097_0009	audio from video
StPaulsRow1_0097_0010	audio from video
StPaulsRow1_0097_0011	audio from video
StPaulsRow1_0097_0012	audio from video
StPaulsRow1_0097_0013	audio from video
StPaulsRow1_0097_0014	audio from video
StPaulsRow1_0097_0015	audio from video
StPaulsRow1_0097_0016	audio from video
StPaulsRow1_0097_0017	audio from video
StPaulsRow1_0097_0018	audio from video
StPaulsRow1_0097_0019	audio from video
StPaulsRow1_0097_0020	audio from video
StPaulsRow1_0097_0021	audio from video
StPaulsRow1_0097_0022	audio from video
StPaulsRow1_0097_0023	audio from video
StPaulsRow1_0097_0024	audio from video
StPaulsRow1_0097_0025	audio from video
StPaulsRow1_0097_0026	audio from video
StPaulsRow1_0097_0027	audio from video
StPaulsRow1_0097_0028	audio from video
StPaulsRow1_0097_0029	audio from video
StPaulsRow1_0097_0030	audio from video
StPaulsRow1_0097_0031	audio from video
StPaulsRow1_0097_0032	audio from video
StPaulsRow1_0097_0033	audio from video
StPaulsRow1_0097_0034	audio from video
StPaulsRow1_0097_0035	audio from video
StPaulsRow1_0097_0036	audio from video
StPaulsRow1_0097_0037	audio from video
StPaulsRow1_0097_0038	audio from video
StPaulsRow1_0097_0039	audio from video
StPaulsRow1_0097_0040	audio from video
StPaulsRow1_0097_0041	audio from video
StPaulsRow1_0097_0042	audio from video
StPaulsRow1_0097_0043	audio from video
StPaulsRow1_0097_0044	audio from video
StPaulsRow1_0097_0045	audio from video
StPaulsRow1_0097_0046	audio from video
StPaulsRow1_0097_0047	audio from video
StPaulsRow1_0097_0048	audio from video
StPaulsRow1_0097_0049	audio from video
StPaulsRow1_0097_0050	audio from video
StPaulsRow1_0097_0051	audio from video
StPaulsRow1_0097_0052	audio from video
StPaulsRow1_0097_0053	audio from video
StPaulsRow1_0097_0054	audio from video
StPaulsRow1_0097_0055	audio from video
StPaulsRow1_0097_0056	audio from video
StPaulsRow1_0097_0057	audio from video
StPaulsRow1_0097_0058	audio from video
StPaulsRow1_0097_0059	audio from video
StPaulsRow1_0097_0060	audio from video
StPaulsRow1_0097_0061	audio from video
StPaulsRow1_0097_0062	audio from video
StPaulsRow1_0097_0063	audio from video
StPaulsRow1_0097_0064	audio from video
StPaulsRow1_0097_0065	audio from video
StPaulsRow1_0097_0066	audio from video
StPaulsRow1_0097_0067	audio from video
StPaulsRow1_0097_0068	audio from video
StPaulsRow1_0097_0069	audio from video
StPaulsRow1_0097_0070	audio from video
StPaulsRow1_0097_0071	audio from video
StPaulsRow1_0097_0072	audio from video
StPaulsRow1_0097_0073	audio from video
StPaulsRow1_0097_0074	audio from video
StPaulsRow1_0097_0075	audio from video
StPaulsRow1_0097_0076	audio from video
StPaulsRow1_0097_0077	audio from video
StPaulsRow1_0097_0078	audio from video
StPaulsRow1_0097_0079	audio from video
StPaulsRow1_0097_0080	audio from video
StPaulsRow1_0097_0081	audio from video
StPaulsRow1_0097_0082	audio from video
StPaulsRow1_0097_0083	audio from video
StPaulsRow1_0097_0084	audio from video
StPaulsRow1_0097_0085	audio from video
StPaulsRow1_0097_0086	audio from video
StPaulsRow1_0097_0087	audio from video
StPaulsRow1_0097_0088	audio from video
StPaulsRow1_0097_0089	audio from video
StPaulsRow1_0097_0090	audio from video
StPaulsRow1_0097_0091	audio from video
StPaulsRow1_0097_0092	audio from video
StPaulsRow1_0097_0093	audio from video
StPaulsRow1_0097_0094	audio from video
StPaulsRow1_0097_0095	audio from video
StPaulsRow1_0097_0096	audio from video
StPaulsRow1_0097_0097	audio from video
StPaulsRow1_0097_0098	audio from video
StPaulsRow1_0097_0099	audio from video
StPaulsRow1_0097_0100	audio from video
StPaulsRow1_0097_0101	audio from video
StPaulsRow1_0097_0102	audio from video
StPaulsRow1_0097_0103	audio from video
StPaulsRow1_0097_0104	audio from video
StPaulsRow1_0097_0105	audio from video
StPaulsRow1_0097_0106	audio from video
StPaulsRow1_0097_0107	audio from video
TateModern1_EQR_720p_0001	audio from video
TateModern1_EQR_720p_0002	audio from video
TateModern1_EQR_720p_0003	audio from video
TateModern1_EQR_720p_0004	audio from video
TateModern1_EQR_720p_0005	audio from video
TateModern1_EQR_720p_0006	audio from video
TateModern1_EQR_720p_0007	audio from video
TateModern1_EQR_720p_0008	audio from video
TateModern1_EQR_720p_0009	audio from video
TateModern1_EQR_720p_0010	audio from video
TateModern1_EQR_720p_0011	audio from video
TateModern1_EQR_720p_0012	audio from video
TateModern1_EQR_720p_0013	audio from video
TateModern1_EQR_720p_0014	audio from video
TateModern1_EQR_720p_0015	audio from video
TateModern1_EQR_720p_0016	audio from video
TateModern1_EQR_720p_0017	audio from video
TateModern1_EQR_720p_0018	audio from video
TateModern1_EQR_720p_0019	audio from video
TateModern1_EQR_720p_0020	audio from video
TateModern1_EQR_720p_0021	audio from video
TateModern1_EQR_720p_0022	audio from video
TateModern1_EQR_720p_0023	audio from video
TateModern1_EQR_720p_0024	audio from video
TateModern1_EQR_720p_0025	audio from video
TateModern1_EQR_720p_0026	audio from video
TateModern1_EQR_720p_0027	audio from video
TateModern1_EQR_720p_0028	audio from video
TateModern1_EQR_720p_0029	audio from video
TateModern1_EQR_720p_0030	audio from video
TateModern1_EQR_720p_0031	audio from video
TateModern1_EQR_720p_0032	audio from video
TateModern1_EQR_720p_0033	audio from video
TateModern1_EQR_720p_0034	audio from video
TateModern1_EQR_720p_0035	audio from video
TateModern1_EQR_720p_0036	audio from video
TateModern1_EQR_720p_0037	audio from video
TateModern1_EQR_720p_0038	audio from video
TateModern1_EQR_720p_0039	audio from video
TateModern1_EQR_720p_0040	audio from video
TateModern1_EQR_720p_0041	audio from video
TateModern1_EQR_720p_0042	audio from video
TateModern1_EQR_720p_0043	audio from video
TateModern1_EQR_720p_0044	audio from video
TateModern1_EQR_720p_0045	audio from video
TateModern1_EQR_720p_0046	audio from video
TateModern1_EQR_720p_0047	audio from video
TateModern1_EQR_720p_0048	audio from video
TateModern1_EQR_720p_0049	audio from video
TateModern1_EQR_720p_0050	audio from video
TateModern1_EQR_720p_0051	audio from video
TateModern1_EQR_720p_0052	audio from video
TateModern1_EQR_720p_0053	audio from video
TateModern1_EQR_720p_0054	audio from video
TateModern1_EQR_720p_0055	audio from video
TateModern1_EQR_720p_0056	audio from video
TateModern1_EQR_720p_0057	audio from video
TateModern1_EQR_720p_0058	audio from video
TateModern1_EQR_720p_0059	audio from video
TateModern1_EQR_720p_0060	audio from video
TateModern1_EQR_720p_0061	audio from video
TateModern1_EQR_720p_0062	audio from video
TateModern1_EQR_720p_0063	audio from video
TateModern1_EQR_720p_0064	audio from video
TateModern1_EQR_720p_0065	audio from video
TateModern1_EQR_720p_0066	audio from video
TateModern1_EQR_720p_0067	audio from video
TateModern1_EQR_720p_0068	audio from video
TateModern1_EQR_720p_0069	audio from video
TateModern1_EQR_720p_0070	audio from video
TateModern1_EQR_720p_0071	audio from video
TateModern1_EQR_720p_0072	audio from video
TateModern1_EQR_720p_0073	audio from video
TateModern1_EQR_720p_0074	audio from video
TateModern1_EQR_720p_0075	audio from video
TateModern1_EQR_720p_0076	audio from video
TateModern1_EQR_720p_0077	audio from video
TateModern1_EQR_720p_0078	audio from video
TateModern1_EQR_720p_0079	audio from video
TateModern1_EQR_720p_0080	audio from video
TateModern1_EQR_720p_0081	audio from video
TateModern1_EQR_720p_0082	audio from video
TateModern1_EQR_720p_0083	audio from video
TateModern1_EQR_720p_0084	audio from video
TateModern1_EQR_720p_0085	audio from video
TateModern1_EQR_720p_0086	audio from video
TateModern1_EQR_720p_0087	audio from video
TateModern1_EQR_720p_0088	audio from video
TateModern1_EQR_720p_0089	audio from video
TateModern1_EQR_720p_0090	audio from video
TateModern1_EQR_720p_0091	audio from video
TateModern1_EQR_720p_0092	audio from video
TateModern1_EQR_720p_0093	audio from video
TateModern1_EQR_720p_0094	audio from video
TateModern1_EQR_720p_0095	audio from video
TateModern1_EQR_720p_0096	audio from video
TateModern1_EQR_720p_0097	audio from video
TateModern1_EQR_720p_0098	audio from video
TateModern1_EQR_720p_0099	audio from video
TateModern3_0093_0001	audio from video
TateModern3_0093_0002	audio from video
TateModern3_0093_0003	audio from video
TateModern3_0093_0004	audio from video
TateModern3_0093_0005	audio from video
TateModern3_0093_0006	audio from video
TateModern3_0093_0007	audio from video
TateModern3_0093_0008	audio from video
TateModern3_0093_0009	audio from video
TateModern3_0093_0010	audio from video
TateModern3_0093_0011	audio from video
TateModern3_0093_0012	audio from video
TateModern3_0093_0013	audio from video
TateModern3_0093_0014	audio from video
TateModern3_0093_0015	audio from video
TateModern3_0093_0016	audio from video
TateModern3_0093_0017	audio from video
TateModern3_0093_0018	audio from video
TateModern3_0093_0019	audio from video
TateModern3_0093_0020	audio from video
TateModern3_0093_0021	audio from video
TateModern3_0093_0022	audio from video
TateModern3_0093_0023	audio from video
TateModern3_0093_0024	audio from video
TateModern3_0093_0025	audio from video
TateModern3_0093_0026	audio from video
TateModern3_0093_0027	audio from video
TateModern3_0093_0028	audio from video
TateModern3_0093_0029	audio from video
TateModern3_0093_0030	audio from video
TateModern3_0093_0031	audio from video
TateModern3_0093_0032	audio from video
TateModern3_0093_0033	audio from video
TateModern3_0093_0034	audio from video
TateModern3_0093_0035	audio from video
TateModern3_0093_0036	audio from video
TateModern3_0093_0037	audio from video
TateModern3_0093_0038	audio from video
TateModern3_0093_0039	audio from video
TateModern3_0093_0040	audio from video
TateModern3_0093_0041	audio from video
TateModern3_0093_0042	audio from video
TateModern3_0093_0043	audio from video
TateModern3_0093_0044	audio from video
TateModern3_0093_0045	audio from video
TateModern3_0093_0046	audio from video
TateModern3_0093_0047	audio from video
TateModern3_0093_0048	audio from video
TateModern3_0093_0049	audio from video
TateModern3_0093_0050	audio from video
TateModern3_0093_0051	audio from video
TateModern3_0093_0052	audio from video
TateModern3_0093_0053	audio from video
TateModern3_0093_0054	audio from video
TateModern3_0093_0055	audio from video
TateModern3_0093_0056	audio from video
TateModern3_0093_0057	audio from video
TateModern3_0093_0058	audio from video
TateModern3_0093_0059	audio from video
TateModern3_0093_0060	audio from video
TateModern3_0093_0061	audio from video
TateModern3_0093_0062	audio from video
TateModern3_0093_0063	audio from video
TateModern3_0093_0064	audio from video
TateModern3_0093_0065	audio from video
TateModern3_0093_0066	audio from video
TateModern3_0093_0067	audio from video
TateModern3_0093_0068	audio from video
TateModern3_0093_0069	audio from video
TateModern3_0093_0070	audio from video
TateModern3_0093_0071	audio from video
TateModern3_0093_0072	audio from video
TateModern3_0093_0073	audio from video
TateModern3_0093_0074	audio from video
TateModern3_0093_0075	audio from video
TateModern3_0093_0076	audio from video
TateModern3_0093_0077	audio from video
TateModern3_0093_0078	audio from video
TateModern3_0093_0079	audio from video
TateModern3_0093_0080	audio from video
TateModern3_0093_0081	audio from video
TateModern3_0093_0082	audio from video
TateModern3_0093_0083	audio from video
TateModern3_0093_0084	audio from video
TateModern3_0093_0085	audio from video
TateModern3_0093_0086	audio from video
TateModern3_0093_0087	audio from video
TateModern3_0093_0088	audio from video
TateModern3_0093_0089	audio from video
TateModern3_0093_0090	audio from video
TateModern3_0093_0091	audio from video
TateModern3_0093_0092	audio from video
TateModern3_0093_0093	audio from video
TateModern3_0093_0094	audio from video
TateModern3_0093_0095	audio from video
TateModern3_0093_0096	audio from video
TateModern3_0093_0097	audio from video
TateModern3_0093_0098	audio from video
TateModern3_0093_0099	audio from video
TateModern3_0093_0100	audio from video
TateModern3_0093_0101	audio from video
TateModern3_0093_0102	audio from video
TateModern3_0093_0103	audio from video
TateModern3_0093_0104	audio from video
TateModern3_0093_0105	audio from video
TateModern3_0093_0106	audio from video
TateModern3_0093_0107	audio from video
TateModern3_0093_0108	audio from video
TateModern3_0093_0109	audio from video
TateModern3_0093_0110	audio from video
TateModernSq1_0075_0002	audio from video
TateModernSq1_0075_0003	audio from video
TateModernSq1_0075_0004	audio from video
TateModernSq1_0075_0005	audio from video
TateModernSq1_0075_0006	audio from video
TateModernSq1_0075_0007	audio from video
TateModernSq1_0075_0008	audio from video
TateModernSq1_0075_0009	audio from video
TateModernSq1_0075_0010	audio from video
TateModernSq1_0075_0011	audio from video
TateModernSq1_0075_0012	audio from video
TateModernSq1_0075_0013	audio from video
TateModernSq1_0075_0014	audio from video
TateModernSq1_0075_0015	audio from video
TateModernSq1_0075_0016	audio from video
TateModernSq1_0075_0017	audio from video
TateModernSq1_0075_0018	audio from video
TateModernSq1_0075_0019	audio from video
TateModernSq1_0075_0020	audio from video
TateModernSq1_0075_0021	audio from video
TateModernSq1_0075_0022	audio from video
TateModernSq1_0075_0023	audio from video
TateModernSq1_0075_0024	audio from video
TateModernSq1_0075_0025	audio from video
TateModernSq1_0075_0026	audio from video
TateModernSq1_0075_0027	audio from video
TateModernSq1_0075_0028	audio from video
TateModernSq1_0075_0029	audio from video
TateModernSq1_0075_0030	audio from video
TateModernSq1_0075_0031	audio from video
TateModernSq1_0075_0032	audio from video
TateModernSq1_0075_0033	audio from video
TateModernSq1_0075_0034	audio from video
TateModernSq1_0075_0035	audio from video
TateModernSq1_0075_0036	audio from video
TateModernSq1_0075_0037	audio from video
TateModernSq1_0075_0038	audio from video
TateModernSq1_0075_0039	audio from video
TateModernSq1_0075_0040	audio from video
TateModernSq1_0075_0041	audio from video
TateModernSq1_0075_0042	audio from video
TateModernSq1_0075_0043	audio from video
TateModernSq1_0075_0044	audio from video
TateModernSq1_0075_0045	audio from video
TateModernSq1_0075_0046	audio from video
TateModernSq1_0075_0047	audio from video
TateModernSq1_0075_0048	audio from video
TateModernSq1_0075_0049	audio from video
TateModernSq1_0075_0050	audio from video
TateModernSq1_0075_0051	audio from video
TateModernSq1_0075_0052	audio from video
TateModernSq1_0075_0053	audio from video
TateModernSq1_0075_0054	audio from video
TateModernSq1_0075_0055	audio from video
TateModernSq1_0075_0056	audio from video
TateModernSq1_0075_0057	audio from video
TateModernSq1_0075_0058	audio from video
TateModernSq1_0075_0059	audio from video
TateModernSq1_0075_0060	audio from video
TateModernSq1_0075_0061	audio from video
TateModernSq1_0075_0062	audio from video
TateModernSq1_0075_0063	audio from video
TateModernSq1_0075_0064	audio from video
TateModernSq1_0075_0065	audio from video
TateModernSq1_0075_0066	audio from video
TateModernSq1_0075_0067	audio from video
TateModernSq1_0075_0068	audio from video
TateModernSq1_0075_0069	audio from video
TateModernSq1_0075_0070	audio from video
TateModernSq2_0076_0001	audio from video
TateModernSq2_0076_0002	audio from video
TateModernSq2_0076_0003	audio from video
TateModernSq2_0076_0004	audio from video
TateModernSq2_0076_0005	audio from video
TateModernSq2_0076_0006	audio from video
TateModernSq2_0076_0007	audio from video
TateModernSq2_0076_0008	audio from video
TateModernSq2_0076_0009	audio from video
TateModernSq2_0076_0010	audio from video
TateModernSq2_0076_0011	audio from video
TateModernSq2_0076_0012	audio from video
TateModernSq2_0076_0013	audio from video
TateModernSq2_0076_0014	audio from video
TateModernSq2_0076_0015	audio from video
TateModernSq2_0076_0016	audio from video
TateModernSq2_0076_0017	audio from video
TateModernSq2_0076_0018	audio from video
TateModernSq2_0076_0019	audio from video
TateModernSq2_0076_0020	audio from video
TateModernSq2_0076_0021	audio from video
TateModernSq2_0076_0022	audio from video
TateModernSq2_0076_0023	audio from video
TateModernSq2_0076_0024	audio from video
TateModernSq2_0076_0025	audio from video
TateModernSq2_0076_0026	audio from video
TateModernSq2_0076_0027	audio from video
TateModernSq2_0076_0028	audio from video
TateModernSq2_0076_0029	audio from video
TateModernSq2_0076_0030	audio from video
TateModernSq2_0076_0031	audio from video
TateModernSq2_0076_0032	audio from video
TateModernSq2_0076_0033	audio from video
TateModernSq2_0076_0034	audio from video
TateModernSq2_0076_0035	audio from video
TateModernSq2_0076_0036	audio from video
TateModernSq2_0076_0037	audio from video
TateModernSq2_0076_0038	audio from video
TateModernSq2_0076_0039	audio from video
TateModernSq2_0076_0040	audio from video
TateModernSq2_0076_0041	audio from video
TateModernSq2_0076_0042	audio from video
TateModernSq2_0076_0043	audio from video
TateModernSq2_0076_0044	audio from video
TateModernSq2_0076_0045	audio from video
TateModernSq2_0076_0046	audio from video
TateModernSq2_0076_0047	audio from video
TateModernSq2_0076_0048	audio from video
TateModernSq2_0076_0049	audio from video
TateModernSq2_0076_0050	audio from video
TateModernSq2_0076_0051	audio from video
TateModernSq2_0076_0052	audio from video
TateModernSq2_0076_0053	audio from video
TateModernSq2_0076_0054	audio from video
TateModernSq2_0076_0055	audio from video
TateModernSq2_0076_0056	audio from video
TateModernSq2_0076_0057	audio from video
TateModernSq2_0076_0058	audio from video
TateModernSq2_0076_0059	audio from video
TateModernSq2_0076_0060	audio from video
TateModernSq2_0076_0061	audio from video
TateModernSq2_0076_0062	audio from video
TateModernSq2_0076_0063	audio from video
TateModernSq2_0076_0064	audio from video
TateModernSq2_0076_0065	audio from video
TateModernSq2_0076_0066	audio from video
TateModernSq2_0076_0067	audio from video
TateModernSq2_0076_0068	audio from video
TateModernSq2_0076_0069	audio from video
TateModernSq2_0076_0070	audio from video
TateModernSq2_0076_0071	audio from video
TateModernSq2_0076_0072	audio from video
TateModernSq2_0076_0073	audio from video
TateModernSq2_0076_0074	audio from video
TateModernSq2_0076_0075	audio from video
TateModernSq2_0076_0076	audio from video
TateModernSq2_0076_0077	audio from video
TateModernSq2_0076_0078	audio from video
TateModernSq2_0076_0079	audio from video
TateModernSq2_0076_0080	audio from video
TateModernSq2_0076_0081	audio from video
TateModernSq2_0076_0082	audio from video
TateModernSq2_0076_0083	audio from video
TateModernSq2_0076_0084	audio from video
TateModernSq2_0076_0085	audio from video
TateModernSq2_0076_0086	audio from video
TateModernSq2_0076_0087	audio from video
TateModernSq2_0076_0088	audio from video
TorringtonSq2_EQR_720p_0001	audio from video
TorringtonSq2_EQR_720p_0002	audio from video
TorringtonSq2_EQR_720p_0003	audio from video
TorringtonSq2_EQR_720p_0004	audio from video
TorringtonSq2_EQR_720p_0005	audio from video
TorringtonSq2_EQR_720p_0006	audio from video
TorringtonSq2_EQR_720p_0007	audio from video
TorringtonSq2_EQR_720p_0008	audio from video
TorringtonSq2_EQR_720p_0009	audio from video
TorringtonSq2_EQR_720p_0010	audio from video
TorringtonSq2_EQR_720p_0011	audio from video
TorringtonSq2_EQR_720p_0012	audio from video
TorringtonSq2_EQR_720p_0013	audio from video
TorringtonSq2_EQR_720p_0014	audio from video
TorringtonSq2_EQR_720p_0015	audio from video
TorringtonSq2_EQR_720p_0016	audio from video
TorringtonSq2_EQR_720p_0017	audio from video
TorringtonSq2_EQR_720p_0018	audio from video
TorringtonSq2_EQR_720p_0019	audio from video
TorringtonSq2_EQR_720p_0020	audio from video
TorringtonSq2_EQR_720p_0021	audio from video
TorringtonSq2_EQR_720p_0022	audio from video
TorringtonSq2_EQR_720p_0023	audio from video
TorringtonSq2_EQR_720p_0024	audio from video
TorringtonSq2_EQR_720p_0025	audio from video
TorringtonSq2_EQR_720p_0026	audio from video
TorringtonSq2_EQR_720p_0027	audio from video
TorringtonSq2_EQR_720p_0028	audio from video
TorringtonSq2_EQR_720p_0029	audio from video
TorringtonSq2_EQR_720p_0030	audio from video
TorringtonSq2_EQR_720p_0031	audio from video
TorringtonSq2_EQR_720p_0032	audio from video
TorringtonSq2_EQR_720p_0033	audio from video
TorringtonSq2_EQR_720p_0034	audio from video
TorringtonSq2_EQR_720p_0035	audio from video
TorringtonSq2_EQR_720p_0036	audio from video
TorringtonSq2_EQR_720p_0037	audio from video
TorringtonSq2_EQR_720p_0038	audio from video
TorringtonSq2_EQR_720p_0039	audio from video
TorringtonSq2_EQR_720p_0040	audio from video
TorringtonSq2_EQR_720p_0041	audio from video
TorringtonSq2_EQR_720p_0042	audio from video
